Titolo;URL;Timestamp;User;(Testo Citato);TESTO;Costruttore;Modello;Sentiment;Brand;Interni;Esterni;Meccanica;Prestazioni;Consumi/Autonomia;Motore;Elettrico;Fuoristrada;Elettronica di Bordo;Manutenzione;Assistenza/Concessionari
Kia Sportage (Topic Ufficiale - 2010);https://www.autopareri.com/forums/topic/36943-kia-sportage-topic-ufficiale-2010?&page=241#comments;24/02/2011 13:58;sabby;;ordinata il 11 12 ma come dicevo il 1.6........a breve la ritiro ma il 1.7 diesel...... colore bianco e sens post. Avrei voluto mettere anche quelli anteriori ma l aver speso soldi in + per questa versione mi ha fatto lasciar perdere.......vedremo in seguito. Io giuro vi manderei tutti dal mio concessionario..........sono stato trattato in una maniera eccezzionale e non parlo soltanto del lato economico dove tra le altre cose ho strappato un prezzo che a sentire i vostri è clamoroso..........parlo del rapporto uomo uomo parlo della cortesia della sensibilità e del rispetto per le esigenze altrui. Parlo della trasparenza sulle consegne parlo di consigli da amico e non da venditore. Ho fatto tanti km è vero da Roma a §Perugia ma giuro che li rifarei 1000 volte e giuro che mai stato così felice di non dare i miei soldi alla concessionartia di Roma.Un rapporto che ci ha portato a scriverci e a sentirci per telefono per dei semplici saluti e ci siamo più volte trovati a parlare di cose che con la kia c'entravano veramente poco ! ! ! Leggo qui dei discorsi sui tagliandi.........a parte che il primo me lo mette metà prezzo lui mi ha detto semplice chiedi prima a loro quanto te lo mettono e io poi ti dirò se è un prezzo onesto o meno e nel caso vienei a farlo qui da me..........questa è serietà e questo io voglio. :idol: E allora non me ne vogliate ma permettetemi di dire chi è e i moderatori se sono andato fuori dal permesso potranno cancella re queste due ultime righe...... autoleader srl-concessionaria ufficiale kia Perugia cercate di Fabio....troverete un amico. ;Kia;sportage;positivo;;;;;;;;;;;;molto positivo
Così negli U.S.A. trattano i loro clienti...;https://www.bmwpassion.com/forum/threads/cos%C3%AC-negli-u-s-a-trattano-i-loro-clienti.127620/page-4;08/10/2007 00:00;riky86;"""A me la scatola di benvenuto l'anno data quando ho preso la mia vecchia e46 usat dicendomi che anche se era usata me la davano lo stesso che tanto hai clienti che compravano l 'auto nuova la scatola non interessava... Cmq nell'x3 dentro c'era il giubinetto catarinfrangente della bmw si vede che sono stato fortunato e ho trovato una concessionaria veramente onesta. Devo consigliarla a tutti i miei conoscenti!!!!""";. ;;;neutro;;;;;;;;;;;;
Outback in regalo..;https://forum.quattroruote.it/threads/outback-in-regalo.113410/;21/11/2017 00:00;simopozzy;;Vi giuro che non so nulla di questa macchina. Cercando e ricercando col vin ho letto che probabilmente è grigio metallizzato. Dopo che mi ha detto che ne l'avrebbe regalata non mi sono osato a chiedere colore e modello.. Mi ha detto che ha le ridotte quindi immagino sia cambio manuale. Secondo voi come posso risalire al modello ? ;Subaru;Outback;neutro;;;neutro;neutro;;;;;;;;
problema cruze 1.8 gpl;https://forum.quattroruote.it/threads/problema-cruze-1-8-gpl.56824/;20/07/2013 00:00;Brumista;salve a tutti.. mi servirebbe un consiglio e mi sembrava il posto piu giusto dove registrarmi e chiedo scusa se sono nella sezione sbagliata.. allora e da 15 giorni che ho ritirato la mia cruze nuovissima 1.8 141 cv gpl.. mi e successo da 4 volte che mi si accende la spia della manutenzione e la lancetta della benzina scende a zero all improvviso.. spegnendo e accendendo l auto la spia si spegne e la lancetta torna a indicare il carburante rimasto.. ho portato l auto a far controllare x gia 2 volte dicendomi che la centralina non ha registrato nessun errore.. oggi e successo un altra volte e ho fotografato il cruscotto con la spia accesa e la lancetta benziona a zero.. volevo chiedere.. siccome l auto e nuova se non riescono a t rovare il problema posso chiedere la sostituzione della stessa? grazie a tutti... SALVE RISPONDO AL TUO PROBLEM la tua cruze va benissim chiedi al tuo rivenditore oppure assistenza tecnica di installare una piccola centralina che elimina tutti i tuoi problemi. Io ho fatto installare il gpl alla mia cruze 6 ls ed è stata installata ciò che ho riportato prima. Lstesso problema lo natato solo una volta appena installato il gpl.dopo di che non si è piu verificato.CHIEDI DI INSTALLARE QUESTO PEZZO ELETTRONICO TUTTO SI RISOLVERà AUGUR 'salve a tutti.. mi servirebbe un consiglio e mi sembrava il posto piu giusto dove registrarmi e chiedo scusa se sono nella sezione sbagliata.. allora e da 15 giorni che ho ritirato la mia cruze nuovissima 1.8 141 cv gpl.. mi e successo da 4 volte che mi si accende la spia della manutenzione e la lancetta della benzina scende a zero all improvviso.. spegnendo e accendendo l auto la spia si spegne e la lancetta torna a indicare il carburante rimasto.. ho portato l auto a far controllare x gia 2 volte dicendomi che la centralina non ha registrato nessun errore.. oggi e successo un altra volte e ho fotografato il cruscotto con la spia accesa e la lancetta benziona a zero.. volevo chiedere.. siccome l auto e nuova se non riescono a t rovare il problema posso chiedere la sostituzione della stessa? grazie a tutti';Intendi la centralina per l'impianto GPL... : ? : ;Chevrolet;cruze;neutro;;;;;;;neutro;;;;;
Maserati GranTurismo 2007;https://www.autopareri.com/forums/topic/22239-maserati-granturismo-2007?&page=37#comments;06/03/2007 22:24;ACS;;si dice che non piacciono Stefano... ! ! ! A5 copia ma non sono brutti magari un po' anonimi.. 3er jap + che altro quello he tu dici riguardo la plancia di qche altra auto ! ! Di questi in foto x ora io dico che non mi piacciono... Cmq mancasse sempre qcosa come questo ma ci fosse sempre il resto della sostanza... ;;;negativo;;negativo;;;;;;;;;;
razzismo verso dacia;https://forum.quattroruote.it/threads/razzismo-verso-dacia.51820/;07/06/2011 00:00;AnyBody;'A tutti Voi le debite conclusioni...';Mah... Io ho una Logan MCV da gennaio del 2008. Non provengo dall'est europeo. Non sono un campione del fai da te. Non ho chiuso gli occhi su nessuna carenza tecnica. Ho fatto l'estensione di garanzia a 5 anni. Faccio i tagliandi alla scadenza prevista presso officine del marchio. Tra un tagliando e l'altro di solito non vado dal meccanico perché l'auto non ha ancora dato il minimo problema. Le lampadine che si sono fulminate ( poche altro che una al mese... ) le ho cambiate da solo senza difficoltà e lo ritengo un plus in un panorama di modelli che sempre più spesso ti COSTRINGONO ad andare in officina anche solo per cambiare una lampadina e a sborsare fior di neuri inutilmente. La mia Logan non scricchiola. Neppure dopo che la scorsa settimana ci ho trasportato per 2 volte il palco smontabile di 18 mq su cui ha recitato mio figlio ( 12 moduli da m 1 x 1 5 di multistrato pesante montato su struttura in tubi quadri di metallo zincato ) all'asilo. E in autostrada fa i 170 se voglio. Il 28 di maggio c'è stato un raduno Dacia nei dintorni di Roma. Erano quasi tutti dusteristi e si sono trovati in un circuito per l'off-road dove hanno potuto divertirsi con le loro macchine o provare quella messa a disposizione da Dacia per l'occasione. Che conclusioni vuoi che tragga ? 8 ) ;Dacia;logan;positivo;positivo;;;;;;;;;;positivo;positivo
Porsche: il servizio di ricarica per auto ibride ed elettriche presto anche in Italia - HDmotori.it;http://www.hdmotori.it/2019/02/05/porsche-charging-service-ricarica-auto-ibride-ev/;05/02/2019 06:04;Tony Musone;;60 cent a kWh;;;neutro;;;;;;;;neutro;;;;
FPT - 1.9 MultiJet TST (Biturbo);https://www.autopareri.com/forums/topic/24111-fpt-19-multijet-tst-biturbo?&page=11#comments;07/06/2007 20:58;Scott;;Comunque con 209 Nm/l è il motore diesel di produzione con la più alta coppia specifica ( superiore anche ai prossimi Bmw 2.0 litri ) ;;;neutro;;;;;;;positivo;;;;;
Lancia Delta Facelift (Topic Ufficiale - 2011);https://www.autopareri.com/forums/topic/27109-lancia-delta-facelift-topic-ufficiale-2011?&page=387#comments;20/06/2008 07:21;Lanciaboxer;;"ehehe.. si pensavo a Lei... ma va bene anche il doge in Delta.. mettetevi d'accordo tra voi x chi ci dara un'altra soddisfazione dopo una bella serie di altri utenti che hanno cambiato la loro opinione drasticamente... ripeto Delta non è bella in modo assoluto e ""in-criticabile"" come puo essere la Bravo ma è un'auto che fa discutere e io penso alla fine convince da un certo punto dovrei dire sulla scia delle Bmw di Bangle penso chesso' alla 1er per me orribili in foto e nelle proporzioni oltreche per ""spacconeria"" poi su strada e viste dal vivo e anche passando gli anni lasciano un segno diventando addirittura desiderabili: qua ovviamente gioca anche molto il fattore marchio che Lancia non ha il dubbio ( e rischio ) che si sono presi sta appunto in questo: riusciranno a fare lo stesso o faranno la fine delle Megane anch'esse con design rischioso e praticamente annullate da subito nelle vendite ? Vedremo io sono pure d'accordo con te che la Bravo a marchio Lancia era meglio ma se la vedo dal punto di vista del gruppo/numeri devo dire che ha una forte logica aver messo ""la soluzione ardita/rischiosa"" col marchio con il mercato nettamente piu piccolo e che puo permettersi un altro flop senza coinvolgere il gruppone in termini assoluti... soprattutto in questa fasee in cui FIat deve fare numeri in modo assoluto e di marchio. Condivido pero' che ora FIat dovrebbe fare ""al volo"" sulle dimensioni/pianale di Delta ma rialzato e anche solo 2WD un Fiat Quashai.. Cmq come sempre detto per me è molto positivo che dopo 15 anni di Lancia che erano fuori-mercato per quanto voluamente dimesse questa entra nel mercato all'attacco e facendo parlare innanzi tutto proprio i forum cioè una clientela piu giovane/appassionata di auto ... cioè tutti quelli che hanno ignorato le Lancia di oggi ";Lancia;delta;positivo;positivo;;positivo;;;;;;;;;
Camar novara a voi l'ardua sentenza...;https://www.bmwpassion.com/forum/threads/camar-novara-a-voi-lardua-sentenza.151676/;02/01/2010 00:00;Fra330cd;'in effetti a quanto mi è sembrato di capir nei dintorni BIELLAAuto è la + quotata... onore a chi se lo merita....';eccolo e cosa mai potevo scrivere ? ? ? ? io mi sono trovato male.... e voi ? fatemi sapere ! ! ! ! e fatelo sapere a chi si vuole migliorare..... se vuole..... ;;;negativo;;;;;;;;;;;;negativo
Museo Alfa Romeo: finalmente il TAR ha respinto il vergognoso ricorso contro il vincolo.;https://forum.quattroruote.it/threads/museo-alfa-romeo-finalmente-il-tar-ha-respinto-il-vergognoso-ricorso-contro-il-vincolo.49441/page-271;10/09/2014 00:00;RossoAlfa130;;"""Dopo 3 anni è mezzo di chiusura e di immobilismo la collezione Alfa Romeo verrà spostata temporaneamente dalla sua casa per iniziare finalmente i lavori di ampliamento del Museo. Ieri è arrivata la richiesta di autorizzazione al Ministero dei Beni Culturali per il trasporto temporaneo a Torino di gran parte delle auto della collezione. Le vetture più prestigiose rimarranno ad Arese tutte le altre dovranno fare spazio a operai architetti e a tutte le maestranze che metteranno ""mano"" alla struttura. Dopo quasi 38 anni il Museo si rinnoverà e cambierà forma. Non sappiamo se essere felici o se dispiacerci che un luogo come questo venga modificato. La nostra paura rimane rivolta sempre verso quel 29 ottobre 2014 a quando ci sarà l'udienza al TAR per il Ricorso di FCA contro il vincolo che tutela il nostro patrimonio e in caso di vittoria di FCA il caso vuole che gran parte delle vetture saranno già a Torino. Ciò che possiamo fare è rassicurarvi e nello stesso tempo assicurarci grazie al Ministero dei Beni Culturali che le vetture siano costantemente seguite. Chiediamo a tutti gli Alfisti di stare uniti soprattutto ora. A presto."" ";Alfa Romeo;;neutro;positivo;;;;;;;;;;;
Mercedes BLK: Classe B coupè;https://www.bmwpassion.com/forum/threads/mercedes-blk-classe-b-coup%C3%A8.45341/;09/11/2004 00:00;320 CD M;;Speriamo non sia bellissima come certe 2 volumi ;Mercedes;;negativo;;;negativo;;;;;;;;;
Kia Sportage (Topic Ufficiale - 2010);https://www.autopareri.com/forums/topic/36943-kia-sportage-topic-ufficiale-2010?&page=547#comments;05/05/2011 18:25;ilgrongo;;Fino a poco tempo fa 100 110 120 cavalli erano una signora potenza del motore Ora sembra che le auto se non sono oltre i 130 sono delle tartarughe. Personalmente ricordo che tempo fa facevo con altri 4 colleghi carichi tra l'altro anche di valige su e giù tra Roma e Salerno con un multipla aziendale da 105 cv che come massa stiamo li con lo Sportage e la macchina andava una bellezza. ;fiat;multipla;positivo;;;;;positivo;;positivo;;;;;
Kia Sportage - Ordini e tempi di consegna;https://www.autopareri.com/forums/topic/41594-kia-sportage-ordini-e-tempi-di-consegna?&page=74#comments;28/03/2011 20:38;tapioca76;;Quindi nove6quattro confermi quello che dico io ? ? Per piacere dimmi di si o passerò la prossima notte in bianco. P.s. scherzo la notte la passerò in bianco comunque in attesa della mia Sportage. MA TU DIMMI DI Sì LO STESSO ! ! ;kia;sportage;positivo;positivo;;;;;;;;;;;
RRS My 2010 problemi;https://forum.quattroruote.it/threads/rrs-my-2010-problemi.38981/;07/02/2011 00:00;albycat;"aponus ha scritto: Cominciamo bene. Dovrei prendermi la Evoque ma se sulla sorella maggiore hanno questi problemi siamo a posto!... ora si parla di MY2011 e va bene. Per l'evoque aspetterei un attimino.. Semmai tra un annetto si potrebbe prenderla in considerazione..... il model 2011..................... pieno di difett guarnizioni deformat legno tutto storto sulla planci vibrazioni intern sospensioni che non ammortizzan lunotto che non si apr motore che rimane su di gir ecc.ecc. pagata in contanti per aver un prodotto super nuov ma molto molto pentito.......... "" aponus ha scritto: Cominciamo bene. Dovrei prendermi la Evoque ma se sulla sorella maggiore hanno questi problemi siamo a posto!... ora si parla di MY2011 e va bene. Per l'evoque aspetterei un attimino.. Semmai tra un annetto si potrebbe prenderla in considerazione.. 'Cominciamo bene. Dovrei prendermi la Evoque ma se sulla sorella maggiore hanno questi problemi siamo a posto!'";ciao a tutti la macchina è ancora dal concessionario e tutti i test danno risposte non soddisfacenti ! ! ! ! ! ! ! ! ! ! ! ! ;range rover;;negativo;;;;;;;;;;;molto negativo;neutro
Ripropongo la questione;https://www.autopareri.com/forums/topic/2680-ripropongo-la-questione?&page=2#comments;31/10/2003 18:49;PANDA;;Non sarà la concorde ma l'ispirazione era quella. Farei notare a chi ha detto che è una macchinaccia quanto e moderna in questo disegno con i cerchi molto grandi come si usa ora. Caro Steve sai che non so che fine ha fatto la mia... di certo si trova nel garage di un mio cugino in Italia che ha manifestato più volte l'intenzione di cannibalizzarla.... Saluti ;;;neutro;;;;;;;;;;;;
Quinta Porsche 997 ve la presento;http://www.porschemania.it/discus/messages/10548/851703.html?1551190012;10/02/2019 09:08;sdm;;\xc8 gemella della mia. Quindi: complimenti ! ;porsche;997;positivo;;;;;;;;;;;;
Alfa Romeo Giulia Quadrifoglio 2016;https://www.autopareri.com/forums/topic/58587-alfa-romeo-giulia-quadrifoglio-2016?&page=124#comments;27/06/2015 16:03;Ambe77;;Permetto non me ne frega assolutamente a quale macchina somiglia mi piace molto ma non mi ha fatto innamorare. Ha per me tre mancanze: targa posteriore nel paraurti perché per me fa molto sportivo senza caricare di orpelli la carrozzeria maniglia posteriore nascosta perché mi piace la fiancata pulita muso più appuntito. Gli interni sono un capolavoro. ;alfa romeo;giulia quadrifoglio;negativo;;molto positivo;negativo;;;;;;;;;
Mazda MX-5 2015;https://www.autopareri.com/forums/topic/56165-mazda-mx-5-2015?&page=16#comments;04/09/2014 12:32;Ospite;;Immagino che la commercializzazione sia a primavera 2015 d'altro canto chi compra una Spider a ridosso dell'inverno ? ;mazda;mx-5;neutro;;;;;;;;;;;;
Vendite Maserati Italia e mondo;https://forum.quattroruote.it/threads/vendite-maserati-italia-e-mondo.87051/page-4;22/03/2015 00:00;pilota54;;La produzione di vetture Maserati è effettivamente diminuita per un calo della domanda a livello mondiale. Sembrerebbe un rimbalzo tecnico dovuto alle forti vendite 2014. Vedremo se il trend si manterrà decrescente per tutto l'anno. Le stime 2015 della casa comunque in attesa del lancio del SUV Levante all'inizio del 2016 sono per un leggero calo di vendite rispetto al 2014. Fonti web. ;maserati;;neutro;;;;;;;;;;;;
Alfa Romeo 159 2005;https://www.autopareri.com/forums/topic/13571-alfa-romeo-159-2005?&page=256#comments;38502,39899;ACS;;Vedrai quando toccherai con mano... Penso che Alfa_jtd possa confermare... a livello di pura tecnica meccanica e di precisione e cura costruttiva siamo su due mondi distanti a favore di 159 ;Alfa Romeo;159;positivo;;;;positivo;;;;;;;;
Problemi con il mio Cayenne S a GPL ;http://www.porschemania.it/discus/messages/22971/739656.html?1505202544;13/05/2015 09:16;telemaco;;Senza spaventarti vai in officina e fai un controllo. A Messina ci sono tanti bravi meccanici almeno io mi ci sono trovato sempre bene magari scegline uno che abbia esperienza con queste auto. Cos\xec ti togli ogni dubbio cmq l'oleatore mettilo al pi\xf9 presto. Facci sapere come va a finire siamo tutti curiosi....;Porsche;Cayenne;neutro;;;;;;;;;;;;positivo
I motori a benzina della Mazda;https://www.autopareri.com/forums/topic/31930-i-motori-a-benzina-della-mazda;03/01/2009 18:33;led zeppelin;;AH:-o ! questa non la immaginavo proprio....quindi di fatto sono gli stessi motori che vengono montati sulle piccole Volvo ( C30 S40 V50 ) ? ma che tu sappia ci sono grosse differenze qualitative tra le due produzioni essendo uguale il progetto ? ;;;neutro;;;;;;;;;;;;
Buongiorno dal 4/9 al 10/9;https://forum.quattroruote.it/threads/buongiorno-dal-4-9-al-10-9.112111/;04/09/2017 00:00;ivanpg;;Ogni promessa è debito Buongiorno gente. ;;;neutro;;;;;;;;;;;;
Ma... com'e' che non ne vendono???;http://www.porschemania.it/discus/messages/502416/199363.html?1196559325;13/10/2006 08:43;gio75;;"scusa perch\xe8 non avrebbe pi\xf9 senso fare la cayman 987 e cayenne se non facessero pi\xf9 la 911 liscia ? Questa non l'ho capita proprio. Io invece non capisco perch\xe8 hanno fatto la 997 ""liscia"" e la ""s"". La dicriminante \xe8 che se parliamo di 911 tutto pu\xf2 andar bene il resto \xe8 sempre criticabile. Bisogna essere consapevoli che la Porsche non vivr\xe0 per sempre di 911.";Porsche;911;negativo;neutro;;;;;;;;;;;
